,time,variable,value,name,iteration
16,10000564.25,6e-05-probability,0.0017547235207529942,controlOn,0
17,10000564.25,6e-05-probability,0.0017547235207529942,controlOn,0
18,11002077.5,6e-05-probability,0.002684906637726486,controlOn,0
19,11002077.5,6e-05-probability,0.002684906637726486,controlOn,0
20,12000025.75,6e-05-probability,0.003809981283495377,controlOn,0
21,12000025.75,6e-05-probability,0.003809981283495377,controlOn,0
22,13000093.5,6e-05-probability,0.005053883450202827,controlOn,0
23,13000093.5,6e-05-probability,0.005053883450202827,controlOn,0
24,14000240.25,6e-05-probability,0.006494395652316248,controlOn,0
25,14000240.25,6e-05-probability,0.006494395652316248,controlOn,0
26,15000169.0,6e-05-probability,0.006494395652316248,controlOn,0
27,15000169.0,6e-05-probability,0.006494395652316248,controlOn,0
28,15999963.0,6e-05-probability,0.00792252399766465,controlOn,0
29,15999963.0,6e-05-probability,0.00792252399766465,controlOn,0
30,17000326.75,6e-05-probability,0.0096838355689331,controlOn,0
31,17000326.75,6e-05-probability,0.0096838355689331,controlOn,0
0,1669820.5,6e-05-cumulativeLoss,0.0,controlOn,0
1,1669820.5,6e-05-cumulativeLoss,0.0,controlOn,0
2,2669874.0,6e-05-cumulativeLoss,0.0,controlOn,0
3,2669874.0,6e-05-cumulativeLoss,0.0,controlOn,0
4,3999979.25,6e-05-cumulativeLoss,0.0,controlOn,0
5,3999979.25,6e-05-cumulativeLoss,0.0,controlOn,0
6,4999655.25,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
7,4999655.25,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
8,5999562.75,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
9,5999562.75,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
10,7000659.25,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
11,7000659.25,6e-05-cumulativeLoss,3.9121911000000087,controlOn,0
12,7999855.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
13,7999855.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
14,8999808.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
15,8999808.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
16,10000564.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
17,10000564.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
18,11002077.5,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
19,11002077.5,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
20,12000025.75,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
21,12000025.75,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
22,13000093.5,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
23,13000093.5,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
24,14000240.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
25,14000240.25,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
26,15000169.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
27,15000169.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
28,15999963.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
29,15999963.0,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
30,17000326.75,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
31,17000326.75,6e-05-cumulativeLoss,16.580312115264725,controlOn,0
0,1669820.5,7.5e-05-probability,0.1111111111111111,controlOn,0
1,2669874.0,7.5e-05-probability,0.1111111111111111,controlOn,0
2,3999979.25,7.5e-05-probability,0.1111111111111111,controlOn,0
3,4999655.25,7.5e-05-probability,0.14025330606784894,controlOn,0
4,5999562.75,7.5e-05-probability,0.1537102781650718,controlOn,0
5,7000659.25,7.5e-05-probability,0.16614188940184502,controlOn,0
6,7999855.0,7.5e-05-probability,0.17490449970580602,controlOn,0
7,8999808.25,7.5e-05-probability,0.1899409041366523,controlOn,0
8,10000564.25,7.5e-05-probability,0.19877403273066863,controlOn,0
9,11002077.5,7.5e-05-probability,0.1202749242441634,controlOn,0
10,12000025.75,7.5e-05-probability,0.13351250680999263,controlOn,0
11,13000093.5,7.5e-05-probability,0.14450644826241912,controlOn,0
12,14000240.25,7.5e-05-probability,0.1563400277242153,controlOn,0
13,15000169.0,7.5e-05-probability,0.1563400277242153,controlOn,0
14,15999963.0,7.5e-05-probability,0.16447583830685863,controlOn,0
15,17000326.75,7.5e-05-probability,0.10378419942923187,controlOn,0
0,1669820.5,7.5e-05-cumulativeLoss,0.0,controlOn,0
1,2669874.0,7.5e-05-cumulativeLoss,0.0,controlOn,0
2,3999979.25,7.5e-05-cumulativeLoss,0.0,controlOn,0
3,4999655.25,7.5e-05-cumulativeLoss,0.0,controlOn,0
4,5999562.75,7.5e-05-cumulativeLoss,0.0,controlOn,0
5,7000659.25,7.5e-05-cumulativeLoss,0.0,controlOn,0
6,7999855.0,7.5e-05-cumulativeLoss,0.0,controlOn,0
7,8999808.25,7.5e-05-cumulativeLoss,0.0,controlOn,0
8,10000564.25,7.5e-05-cumulativeLoss,0.0,controlOn,0
9,11002077.5,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
10,12000025.75,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
11,13000093.5,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
12,14000240.25,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
13,15000169.0,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
14,15999963.0,7.5e-05-cumulativeLoss,2.1841909027839295,controlOn,0
15,17000326.75,7.5e-05-cumulativeLoss,4.8219206293264225,controlOn,0
0,1669820.5,0.0001-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.0001-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.0001-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.0001-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.0001-probability,0.1537102781650718,controlOn,0
5,7000659.25,0.0001-probability,0.05313343348286098,controlOn,0
6,7999855.0,0.0001-probability,0.06516614795799715,controlOn,0
7,8999808.25,0.0001-probability,0.07854290585907987,controlOn,0
8,10000564.25,0.0001-probability,0.08876936566591405,controlOn,0
9,11002077.5,0.0001-probability,0.10152594036675217,controlOn,0
10,12000025.75,0.0001-probability,0.113940273729571,controlOn,0
11,13000093.5,0.0001-probability,0.05127019603920445,controlOn,0
12,14000240.25,0.0001-probability,0.058498077481572264,controlOn,0
13,15000169.0,0.0001-probability,0.058498077481572264,controlOn,0
14,15999963.0,0.0001-probability,0.013498176507102881,controlOn,0
15,17000326.75,0.0001-probability,0.01612898683675144,controlOn,0
0,1669820.5,0.0001-cumulativeLoss,0.0,controlOn,0
1,2669874.0,0.0001-cumulativeLoss,0.0,controlOn,0
2,3999979.25,0.0001-cumulativeLoss,0.0,controlOn,0
3,4999655.25,0.0001-cumulativeLoss,0.0,controlOn,0
4,5999562.75,0.0001-cumulativeLoss,0.0,controlOn,0
5,7000659.25,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
6,7999855.0,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
7,8999808.25,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
8,10000564.25,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
9,11002077.5,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
10,12000025.75,0.0001-cumulativeLoss,2.8258438224510596,controlOn,0
11,13000093.5,0.0001-cumulativeLoss,6.632960988323033,controlOn,0
12,14000240.25,0.0001-cumulativeLoss,6.632960988323033,controlOn,0
13,15000169.0,0.0001-cumulativeLoss,6.632960988323033,controlOn,0
14,15999963.0,0.0001-cumulativeLoss,14.051211684454058,controlOn,0
15,17000326.75,0.0001-cumulativeLoss,14.051211684454058,controlOn,0
0,1669820.5,0.00011-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.00011-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.00011-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.00011-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.00011-probability,0.1537102781650718,controlOn,0
5,7000659.25,0.00011-probability,0.16614188940184502,controlOn,0
6,7999855.0,0.00011-probability,0.17490449970580602,controlOn,0
7,8999808.25,0.00011-probability,0.08743054225099625,controlOn,0
8,10000564.25,0.00011-probability,0.09789554409027705,controlOn,0
9,11002077.5,0.00011-probability,0.11115376999981777,controlOn,0
10,12000025.75,0.00011-probability,0.12401755695617045,controlOn,0
11,13000093.5,0.00011-probability,0.1347971707669431,controlOn,0
12,14000240.25,0.00011-probability,0.14635711164015852,controlOn,0
13,15000169.0,0.00011-probability,0.14635711164015852,controlOn,0
14,15999963.0,0.00011-probability,0.15444695365400596,controlOn,0
15,17000326.75,0.00011-probability,0.16635955275609723,controlOn,0
0,1669820.5,0.00011-cumulativeLoss,0.0,controlOn,0
1,2669874.0,0.00011-cumulativeLoss,0.0,controlOn,0
2,3999979.25,0.00011-cumulativeLoss,0.0,controlOn,0
3,4999655.25,0.00011-cumulativeLoss,0.0,controlOn,0
4,5999562.75,0.00011-cumulativeLoss,0.0,controlOn,0
5,7000659.25,0.00011-cumulativeLoss,0.0,controlOn,0
6,7999855.0,0.00011-cumulativeLoss,0.0,controlOn,0
7,8999808.25,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
8,10000564.25,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
9,11002077.5,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
10,12000025.75,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
11,13000093.5,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
12,14000240.25,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
13,15000169.0,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
14,15999963.0,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
15,17000326.75,0.00011-cumulativeLoss,2.4828018074459135,controlOn,0
0,1669820.5,0.00012-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.00012-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.00012-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.00012-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.00012-probability,0.1537102781650718,controlOn,0
5,7000659.25,0.00012-probability,0.16614188940184502,controlOn,0
6,7999855.0,0.00012-probability,0.17490449970580602,controlOn,0
7,8999808.25,0.00012-probability,0.1899409041366523,controlOn,0
8,10000564.25,0.00012-probability,0.19877403273066863,controlOn,0
9,11002077.5,0.00012-probability,0.21414277548372024,controlOn,0
10,12000025.75,0.00012-probability,0.2290180693632871,controlOn,0
11,13000093.5,0.00012-probability,0.24034353839232941,controlOn,0
12,14000240.25,0.00012-probability,0.2533245198737851,controlOn,0
13,15000169.0,0.00012-probability,0.2533245198737851,controlOn,0
14,15999963.0,0.00012-probability,0.2605881022353714,controlOn,0
15,17000326.75,0.00012-probability,0.27450576758484246,controlOn,0
0,1669820.5,0.00012-cumulativeLoss,0,controlOn,0
1,2669874.0,0.00012-cumulativeLoss,0,controlOn,0
2,3999979.25,0.00012-cumulativeLoss,0,controlOn,0
3,4999655.25,0.00012-cumulativeLoss,0,controlOn,0
4,5999562.75,0.00012-cumulativeLoss,0,controlOn,0
5,7000659.25,0.00012-cumulativeLoss,0,controlOn,0
6,7999855.0,0.00012-cumulativeLoss,0,controlOn,0
7,8999808.25,0.00012-cumulativeLoss,0,controlOn,0
8,10000564.25,0.00012-cumulativeLoss,0,controlOn,0
9,11002077.5,0.00012-cumulativeLoss,0,controlOn,0
10,12000025.75,0.00012-cumulativeLoss,0,controlOn,0
11,13000093.5,0.00012-cumulativeLoss,0,controlOn,0
12,14000240.25,0.00012-cumulativeLoss,0,controlOn,0
13,15000169.0,0.00012-cumulativeLoss,0,controlOn,0
14,15999963.0,0.00012-cumulativeLoss,0,controlOn,0
15,17000326.75,0.00012-cumulativeLoss,0,controlOn,0
0,1669820.5,0.00015-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.00015-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.00015-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.00015-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.00015-probability,0.1537102781650718,controlOn,0
5,7000659.25,0.00015-probability,0.16614188940184502,controlOn,0
6,7999855.0,0.00015-probability,0.17490449970580602,controlOn,0
7,8999808.25,0.00015-probability,0.1899409041366523,controlOn,0
8,10000564.25,0.00015-probability,0.19877403273066863,controlOn,0
9,11002077.5,0.00015-probability,0.21414277548372024,controlOn,0
10,12000025.75,0.00015-probability,0.1388236925816201,controlOn,0
11,13000093.5,0.00015-probability,0.1499201334035781,controlOn,0
12,14000240.25,0.00015-probability,0.08541877515422604,controlOn,0
13,15000169.0,0.00015-probability,0.08541877515422604,controlOn,0
14,15999963.0,0.00015-probability,0.0924276940021215,controlOn,0
15,17000326.75,0.00015-probability,0.10175676717348622,controlOn,0
0,1669820.5,0.00015-cumulativeLoss,0.0,controlOn,0
1,2669874.0,0.00015-cumulativeLoss,0.0,controlOn,0
2,3999979.25,0.00015-cumulativeLoss,0.0,controlOn,0
3,4999655.25,0.00015-cumulativeLoss,0.0,controlOn,0
4,5999562.75,0.00015-cumulativeLoss,0.0,controlOn,0
5,7000659.25,0.00015-cumulativeLoss,0.0,controlOn,0
6,7999855.0,0.00015-cumulativeLoss,0.0,controlOn,0
7,8999808.25,0.00015-cumulativeLoss,0.0,controlOn,0
8,10000564.25,0.00015-cumulativeLoss,0.0,controlOn,0
9,11002077.5,0.00015-cumulativeLoss,0.0,controlOn,0
10,12000025.75,0.00015-cumulativeLoss,2.0262897826921416,controlOn,0
11,13000093.5,0.00015-cumulativeLoss,2.0262897826921416,controlOn,0
12,14000240.25,0.00015-cumulativeLoss,4.919723520723008,controlOn,0
13,15000169.0,0.00015-cumulativeLoss,4.919723520723008,controlOn,0
14,15999963.0,0.00015-cumulativeLoss,4.919723520723008,controlOn,0
15,17000326.75,0.00015-cumulativeLoss,4.919723520723008,controlOn,0
0,1669820.5,0.00018-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.00018-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.00018-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.00018-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.00018-probability,0.1537102781650718,controlOn,0
5,7000659.25,0.00018-probability,0.16614188940184502,controlOn,0
6,7999855.0,0.00018-probability,0.17490449970580602,controlOn,0
7,8999808.25,0.00018-probability,0.1899409041366523,controlOn,0
8,10000564.25,0.00018-probability,0.19877403273066863,controlOn,0
9,11002077.5,0.00018-probability,0.21414277548372024,controlOn,0
10,12000025.75,0.00018-probability,0.2290180693632871,controlOn,0
11,13000093.5,0.00018-probability,0.24034353839232941,controlOn,0
12,14000240.25,0.00018-probability,0.2533245198737851,controlOn,0
13,15000169.0,0.00018-probability,0.2533245198737851,controlOn,0
14,15999963.0,0.00018-probability,0.2605881022353714,controlOn,0
15,17000326.75,0.00018-probability,0.27450576758484246,controlOn,0
0,1669820.5,0.00018-cumulativeLoss,0,controlOn,0
1,2669874.0,0.00018-cumulativeLoss,0,controlOn,0
2,3999979.25,0.00018-cumulativeLoss,0,controlOn,0
3,4999655.25,0.00018-cumulativeLoss,0,controlOn,0
4,5999562.75,0.00018-cumulativeLoss,0,controlOn,0
5,7000659.25,0.00018-cumulativeLoss,0,controlOn,0
6,7999855.0,0.00018-cumulativeLoss,0,controlOn,0
7,8999808.25,0.00018-cumulativeLoss,0,controlOn,0
8,10000564.25,0.00018-cumulativeLoss,0,controlOn,0
9,11002077.5,0.00018-cumulativeLoss,0,controlOn,0
10,12000025.75,0.00018-cumulativeLoss,0,controlOn,0
11,13000093.5,0.00018-cumulativeLoss,0,controlOn,0
12,14000240.25,0.00018-cumulativeLoss,0,controlOn,0
13,15000169.0,0.00018-cumulativeLoss,0,controlOn,0
14,15999963.0,0.00018-cumulativeLoss,0,controlOn,0
15,17000326.75,0.00018-cumulativeLoss,0,controlOn,0
0,1669820.5,0.00021-probability,0.1111111111111111,controlOn,0
1,2669874.0,0.00021-probability,0.1111111111111111,controlOn,0
2,3999979.25,0.00021-probability,0.1111111111111111,controlOn,0
3,4999655.25,0.00021-probability,0.14025330606784894,controlOn,0
4,5999562.75,0.00021-probability,0.033251282018283826,controlOn,0
5,7000659.25,0.00021-probability,0.04759869518014874,controlOn,0
6,7999855.0,0.00021-probability,0.05924470793901427,controlOn,0
7,8999808.25,0.00021-probability,0.07212773381537159,controlOn,0
8,10000564.25,0.00021-probability,0.014729512279628548,controlOn,0
9,11002077.5,0.00021-probability,0.019247225662652964,controlOn,0
10,12000025.75,0.00021-probability,0.024049868629080724,controlOn,0
11,13000093.5,0.00021-probability,0.028711207842790895,controlOn,0
12,14000240.25,0.00021-probability,0.03374817694762519,controlOn,0
13,15000169.0,0.00021-probability,0.03374817694762519,controlOn,0
14,15999963.0,0.00021-probability,0.0381300850638389,controlOn,0
15,17000326.75,0.00021-probability,0.04359128749688226,controlOn,0
0,1669820.5,0.00021-cumulativeLoss,0.0,controlOn,0
1,2669874.0,0.00021-cumulativeLoss,0.0,controlOn,0
2,3999979.25,0.00021-cumulativeLoss,0.0,controlOn,0
3,4999655.25,0.00021-cumulativeLoss,0.0,controlOn,0
4,5999562.75,0.00021-cumulativeLoss,3.098506909988776,controlOn,0
5,7000659.25,0.00021-cumulativeLoss,3.098506909988776,controlOn,0
6,7999855.0,0.00021-cumulativeLoss,3.098506909988776,controlOn,0
7,8999808.25,0.00021-cumulativeLoss,3.098506909988776,controlOn,0
8,10000564.25,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
9,11002077.5,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
10,12000025.75,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
11,13000093.5,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
12,14000240.25,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
13,15000169.0,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
14,15999963.0,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
15,17000326.75,0.00021-cumulativeLoss,9.122305538019484,controlOn,0
0,3690433.75,sensor-Downstream,4895257523,controlOn,0
1,4669601.75,sensor-Downstream,4597976913,controlOn,0
2,5667860.75,sensor-Downstream,4696357765,controlOn,0
3,6670399.75,sensor-Downstream,4748160715,controlOn,0
4,7670914.0,sensor-Downstream,4904446899,controlOn,0
5,8669620.25,sensor-Downstream,4774121712,controlOn,0
6,9670128.0,sensor-Downstream,4849712273,controlOn,0
7,10671714.25,sensor-Downstream,4807991813,controlOn,0
8,11671560.0,sensor-Downstream,4814814058,controlOn,0
9,12672581.0,sensor-Downstream,4848454967,controlOn,0
10,13672246.75,sensor-Downstream,4816722989,controlOn,0
11,14673050.0,sensor-Downstream,4863884953,controlOn,0
12,15672634.5,sensor-Downstream,4924704589,controlOn,0
13,16673816.25,sensor-Downstream,4765030176,controlOn,0
14,17579854.25,sensor-Downstream,5029628114,controlOn,0
0,4999655.25,constraint-0,1.0646546547807414,controlOn,0
1,5999562.75,constraint-0,0.9999999999999768,controlOn,0
2,7000659.25,constraint-0,1.0213965519752202,controlOn,0
3,7999855.0,constraint-0,1.0326630178536345,controlOn,0
4,8999808.25,constraint-0,1.0383091960513946,controlOn,0
5,10000564.25,constraint-0,1.0383091960513888,controlOn,0
6,11002077.5,constraint-0,1.0456755011983807,controlOn,0
7,12000025.75,constraint-0,1.0456755011983767,controlOn,0
8,13000093.5,constraint-0,1.0471592504927079,controlOn,0
9,14000240.25,constraint-0,1.047574418084046,controlOn,0
10,15999963.0,constraint-0,1.0181342862990237,controlOn,0
11,17000326.75,constraint-0,1.0072077236981272,controlOn,0
0,4999655.25,objective-0,0.43468790000000096,controlOn,0
1,5999562.75,objective-0,0.43457583800000066,controlOn,0
2,7000659.25,objective-0,0.4343612400000021,controlOn,0
3,7999855.0,objective-0,0.43425320799999834,controlOn,0
4,8999808.25,objective-0,0.43425320799999845,controlOn,0
5,10000564.25,objective-0,0.4344829439999995,controlOn,0
6,11002077.5,objective-0,0.4341604340000014,controlOn,0
7,12000025.75,objective-0,0.4339153179999995,controlOn,0
8,13000093.5,objective-0,0.43378397200000113,controlOn,0
9,14000240.25,objective-0,0.4337839720000012,controlOn,0
10,15999963.0,objective-0,0.4339534040000001,controlOn,0
11,17000326.75,objective-0,0.43384280799999764,controlOn,0
0,4999655.25,loss,0.43468790000000096,controlOn,0
1,5999562.75,loss,0.43457583800000066,controlOn,0
2,7000659.25,loss,0.4343612400000021,controlOn,0
3,7999855.0,loss,0.43425320799999834,controlOn,0
4,8999808.25,loss,0.43425320799999845,controlOn,0
5,10000564.25,loss,0.4344829439999995,controlOn,0
6,11002077.5,loss,0.4341604340000014,controlOn,0
7,12000025.75,loss,0.4339153179999995,controlOn,0
8,13000093.5,loss,0.43378397200000113,controlOn,0
9,14000240.25,loss,0.4337839720000012,controlOn,0
10,15999963.0,loss,0.4339534040000001,controlOn,0
11,17000326.75,loss,0.43384280799999764,controlOn,0
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap60,1
1,1000465.75,sensor-RaplKey (PackageID 0),16.650652999998783,pcap60,1
2,2000368.75,sensor-RaplKey (PackageID 0),17.755997000000207,pcap60,1
3,3000442.25,sensor-RaplKey (PackageID 0),17.616836999999578,pcap60,1
4,4000985.75,sensor-RaplKey (PackageID 0),17.35457000000133,pcap60,1
5,5001129.0,sensor-RaplKey (PackageID 0),17.331559999998717,pcap60,1
6,6005199.25,sensor-RaplKey (PackageID 0),17.432511000000886,pcap60,1
7,7001443.75,sensor-RaplKey (PackageID 0),17.357072999999218,pcap60,1
8,8000993.25,sensor-RaplKey (PackageID 0),16.807757000000493,pcap60,1
9,9002194.25,sensor-RaplKey (PackageID 0),17.01710699999967,pcap60,1
10,10000117.5,sensor-RaplKey (PackageID 0),16.74892,pcap60,1
11,11001012.0,sensor-RaplKey (PackageID 0),16.97377200000119,pcap60,1
12,12000445.25,sensor-RaplKey (PackageID 0),16.748430999999982,pcap60,1
13,12999984.25,sensor-RaplKey (PackageID 0),16.82441999999901,pcap60,1
14,14001683.5,sensor-RaplKey (PackageID 0),16.90718299999935,pcap60,1
15,15001020.5,sensor-RaplKey (PackageID 0),16.891986000000543,pcap60,1
16,16000917.0,sensor-RaplKey (PackageID 0),17.02955800000018,pcap60,1
17,17000304.25,sensor-RaplKey (PackageID 0),17.100114999999278,pcap60,1
0,3289927.0,sensor-Downstream,4858455446.0,pcap60,1
1,4288959.25,sensor-Downstream,4711274631.0,pcap60,1
2,5289415.25,sensor-Downstream,4824408089.0,pcap60,1
3,6289740.25,sensor-Downstream,4925619628.0,pcap60,1
4,7289918.75,sensor-Downstream,4760599890.0,pcap60,1
5,8293698.0,sensor-Downstream,4667979639.0,pcap60,1
6,9291310.5,sensor-Downstream,4610135088.0,pcap60,1
7,10294541.25,sensor-Downstream,4390781320.0,pcap60,1
8,11294031.25,sensor-Downstream,4498954379.0,pcap60,1
9,12293971.5,sensor-Downstream,4456397870.0,pcap60,1
10,13293651.75,sensor-Downstream,4589201169.0,pcap60,1
11,14295079.25,sensor-Downstream,4901304424.0,pcap60,1
12,15295824.25,sensor-Downstream,5019571781.0,pcap60,1
13,16296037.0,sensor-Downstream,4543721242.0,pcap60,1
14,17292930.75,sensor-Downstream,4495434214.0,pcap60,1
15,17635974.75,sensor-Downstream,5474747494.0,pcap60,1
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap75,1
1,998992.5,sensor-RaplKey (PackageID 0),12.66775299999972,pcap75,1
2,1998990.25,sensor-RaplKey (PackageID 0),17.317032999999356,pcap75,1
3,2999395.75,sensor-RaplKey (PackageID 0),16.954486000000543,pcap75,1
4,4000647.25,sensor-RaplKey (PackageID 0),17.284317999999985,pcap75,1
5,4999645.75,sensor-RaplKey (PackageID 0),17.57264799999939,pcap75,1
6,6000982.75,sensor-RaplKey (PackageID 0),17.229021000001012,pcap75,1
7,6999517.75,sensor-RaplKey (PackageID 0),17.20320299999912,pcap75,1
8,7999724.75,sensor-RaplKey (PackageID 0),17.13343999999961,pcap75,1
9,8999420.75,sensor-RaplKey (PackageID 0),17.161028000000442,pcap75,1
10,9998915.75,sensor-RaplKey (PackageID 0),16.902788999999757,pcap75,1
11,10999178.75,sensor-RaplKey (PackageID 0),16.969866000001275,pcap75,1
12,11999818.25,sensor-RaplKey (PackageID 0),17.221146999998382,pcap75,1
13,13000455.25,sensor-RaplKey (PackageID 0),16.937396000001172,pcap75,1
14,13998970.25,sensor-RaplKey (PackageID 0),16.98817599999893,pcap75,1
15,15004352.75,sensor-RaplKey (PackageID 0),17.15321600000061,pcap75,1
16,15999688.0,sensor-RaplKey (PackageID 0),16.707660000000033,pcap75,1
17,16999384.0,sensor-RaplKey (PackageID 0),16.493975999999748,pcap75,1
18,17999821.0,sensor-RaplKey (PackageID 0),16.854998000000705,pcap75,1
0,3813346.75,sensor-Downstream,4421886881.0,pcap75,1
1,4815529.5,sensor-Downstream,4560070478.0,pcap75,1
2,5816179.5,sensor-Downstream,4374854488.0,pcap75,1
3,6816989.5,sensor-Downstream,4579132353.0,pcap75,1
4,7815955.0,sensor-Downstream,4539282479.0,pcap75,1
5,8814299.25,sensor-Downstream,4577291724.0,pcap75,1
6,9818189.25,sensor-Downstream,4649911311.0,pcap75,1
7,10816932.75,sensor-Downstream,4811033367.0,pcap75,1
8,11817097.25,sensor-Downstream,4738283693.0,pcap75,1
9,12817413.5,sensor-Downstream,4692584162.0,pcap75,1
10,13815929.75,sensor-Downstream,4813214576.0,pcap75,1
11,14847415.25,sensor-Downstream,4503428882.0,pcap75,1
12,15817477.0,sensor-Downstream,4564461659.0,pcap75,1
13,16822729.0,sensor-Downstream,4453360058.0,pcap75,1
14,17822337.0,sensor-Downstream,4502375751.0,pcap75,1
15,18818161.5,sensor-Downstream,4884469980.0,pcap75,1
0,0.0,sensor-RaplKey (PackageID 0),0.0,pcap100,1
1,999411.25,sensor-RaplKey (PackageID 0),13.142361000000164,pcap100,1
2,1999451.25,sensor-RaplKey (PackageID 0),18.07197499999893,pcap100,1
3,3000389.5,sensor-RaplKey (PackageID 0),17.63978700000007,pcap100,1
4,3999309.0,sensor-RaplKey (PackageID 0),17.467239999999947,pcap100,1
5,4999398.0,sensor-RaplKey (PackageID 0),17.087298000000374,pcap100,1
6,5998916.5,sensor-RaplKey (PackageID 0),16.927325000000565,pcap100,1
7,6999686.25,sensor-RaplKey (PackageID 0),17.186783999999534,pcap100,1
8,7999497.75,sensor-RaplKey (PackageID 0),17.234636000001046,pcap100,1
9,8998862.5,sensor-RaplKey (PackageID 0),17.031694999999672,pcap100,1
10,9999023.25,sensor-RaplKey (PackageID 0),17.427444999999352,pcap100,1
11,10998790.0,sensor-RaplKey (PackageID 0),16.70698900000025,pcap100,1
12,11999012.0,sensor-RaplKey (PackageID 0),16.12117500000022,pcap100,1
13,12999889.25,sensor-RaplKey (PackageID 0),16.62361400000009,pcap100,1
14,13999274.75,sensor-RaplKey (PackageID 0),17.13197500000024,pcap100,1
15,15000469.25,sensor-RaplKey (PackageID 0),16.764056999998502,pcap100,1
16,15998866.75,sensor-RaplKey (PackageID 0),17.486344000000827,pcap100,1
17,16999906.0,sensor-RaplKey (PackageID 0),17.080400999999256,pcap100,1
18,17999134.75,sensor-RaplKey (PackageID 0),17.002336000001378,pcap100,1
19,18999198.0,sensor-RaplKey (PackageID 0),17.311295999999857,pcap100,1
20,20000392.5,sensor-RaplKey (PackageID 0),17.2471489999989,pcap100,1
21,20999825.0,sensor-RaplKey (PackageID 0),15.840718000001289,pcap100,1
